order_id,order_date,region,sales_channel,customer_segment,category,product_name,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cogs,ad_spend,returned,refund_amount,net_revenue_after_refunds,profit
101022,2024-10-31,Alberta,Online,SMB,Body Care,Body Wash,9,98.17,0.14,883.53,123.69,759.84,530.12,0.78,False,0.0,759.84,228.94
102751,2024-10-31,Saskatchewan,Retail,Enterprise,Suncare,After Sun Gel,4,100.11,0.13,400.44,52.06,348.38,200.22,3.96,False,0.0,348.38,144.2
102889,2024-10-31,Manitoba,Online,Consumer,Makeup,Blush,9,100.26,0.1,902.34,90.23,812.11,451.17,0.32,False,0.0,812.11,360.62
101225,2024-10-31,Atlantic,Retail,SMB,Body Care,Scrub,5,44.12,0.15,220.6,33.09,187.51,141.18,0.67,False,0.0,187.51,45.66
101910,2024-10-31,Ontario,Retail,SMB,Skincare,Cleanser,2,95.92,0.18,191.84,34.53,157.31,120.86,7.24,False,0.0,157.31,29.21
102001,2024-10-31,Quebec,Online,Consumer,Suncare,SPF 50,10,90.75,0.0,907.5,0.0,907.5,490.05,5.04,False,0.0,907.5,412.41
100405,2024-10-31,British Columbia,Partner,Enterprise,Haircare,Hair Oil,2,104.67,0.04,209.34,8.37,200.97,131.88,1.36,False,0.0,200.97,67.73
100378,2024-11-01,Saskatchewan,Online,Consumer,Makeup,Lipstick,1,9.75,0.14,9.75,1.37,8.38,5.85,2.19,False,0.0,8.38,0.34
100793,2024-11-01,Quebec,Partner,Consumer,Body Care,Body Wash,2,50.9,0.17,101.8,17.31,84.49,51.92,7.2,False,0.0,84.49,25.37
100773,2024-11-01,British Columbia,Partner,Consumer,Makeup,Lipstick,3,81.55,0.14,244.65,34.25,210.4,129.66,7.7,False,0.0,210.4,73.04
102034,2024-11-01,Saskatchewan,Retail,SMB,Makeup,Mascara,7,53.64,0.11,375.48,41.3,334.18,206.51,6.89,False,0.0,334.18,120.78
101709,2024-11-01,Manitoba,Retail,Consumer,Body Care,Body Lotion,5,69.25,0.18,346.25,62.32,283.93,211.21,5.04,False,0.0,283.93,67.68
100186,2024-11-02,Alberta,Online,Enterprise,Fragrance,Eau de Parfum,1,60.15,0.0,60.15,0.0,60.15,34.89,1.95,False,0.0,60.15,23.31
101892,2024-11-02,British Columbia,Retail,Enterprise,Skincare,Cleanser,13,38.38,0.13,498.94,64.86,434.08,309.34,4.89,False,0.0,434.08,119.85
101374,2024-11-02,Alberta,Retail,SMB,Body Care,Scrub,9,62.24,0.15,560.16,84.02,476.14,380.91,0.18,True,380.91,95.23,-285.86
102970,2024-11-02,Quebec,Retail,Enterprise,Fragrance,Eau de Parfum,12,85.62,0.09,1027.44,92.47,934.97,647.29,9.61,False,0.0,934.97,278.07
100042,2024-11-02,British Columbia,Online,SMB,Skincare,Hydrating Serum,4,35.5,0.12,142.0,17.04,124.96,80.94,6.78,False,0.0,124.96,37.24
100425,2024-11-03,Atlantic,Online,Consumer,Skincare,Moisturizer,4,112.94,0.13,451.76,58.73,393.03,216.84,4.76,False,0.0,393.03,171.43
100799,2024-11-03,Alberta,Partner,Enterprise,Body Care,Body Lotion,3,89.72,0.22,269.16,59.22,209.94,142.65,4.94,False,0.0,209.94,62.35
102461,2024-11-03,Quebec,Online,Consumer,Fragrance,Eau de Parfum,6,24.38,0.21,146.28,30.72,115.56,89.23,9.96,False,0.0,115.56,16.37
102500,2024-11-03,Alberta,Retail,Consumer,Haircare,Hair Oil,8,88.81,0.07,710.48,49.73,660.75,490.23,6.69,False,0.0,660.75,163.83
102046,2024-11-03,Alberta,Partner,SMB,Fragrance,Eau de Toilette,5,79.55,0.05,397.75,19.89,377.86,266.49,6.29,False,0.0,377.86,105.08
100247,2024-11-03,British Columbia,Retail,Consumer,Body Care,Body Wash,4,22.69,0.0,90.76,0.0,90.76,50.83,5.16,False,0.0,90.76,34.77
102463,2024-11-03,Manitoba,Retail,SMB,Skincare,Toner,1,55.67,0.09,55.67,5.01,50.66,26.16,8.61,False,0.0,50.66,15.89
101767,2024-11-04,Atlantic,Online,Consumer,Suncare,SPF 50,8,68.43,0.1,547.44,54.74,492.7,284.67,7.27,False,0.0,492.7,200.76
101364,2024-11-04,Quebec,Partner,Enterprise,Makeup,Foundation,1,54.37,0.12,54.37,6.52,47.85,26.64,4.76,False,0.0,47.85,16.45
100017,2024-11-04,Manitoba,Online,Enterprise,Body Care,Body Wash,12,83.94,0.06,1007.28,60.44,946.84,503.64,3.07,False,0.0,946.84,440.13
101170,2024-11-04,Manitoba,Retail,SMB,Makeup,Lipstick,12,67.59,0.15,811.08,121.66,689.42,421.76,6.71,False,0.0,689.42,260.95
101889,2024-11-04,Alberta,Online,Enterprise,Body Care,Body Wash,8,98.16,0.09,785.28,70.68,714.6,424.05,1.24,False,0.0,714.6,289.31
101070,2024-11-04,Atlantic,Partner,Consumer,Body Care,Scrub,10,97.71,0.15,977.1,146.56,830.54,674.2,6.23,False,0.0,830.54,150.11
101389,2024-11-05,Atlantic,Retail,SMB,Skincare,Cleanser,10,17.1,0.0,171.0,0.0,171.0,94.05,9.26,False,0.0,171.0,67.69
102723,2024-11-05,Ontario,Partner,SMB,Makeup,Blush,7,97.1,0.24,679.7,163.13,516.57,367.04,2.22,False,0.0,516.57,147.31
101554,2024-11-05,Ontario,Online,SMB,Body Care,Body Wash,4,71.21,0.01,284.84,2.85,281.99,142.42,8.16,False,0.0,281.99,131.41
100294,2024-11-05,Saskatchewan,Retail,Consumer,Makeup,Lipstick,5,52.85,0.03,264.25,7.93,256.32,137.41,1.2,False,0.0,256.32,117.71
101371,2024-11-05,British Columbia,Retail,Consumer,Fragrance,Eau de Parfum,5,11.26,0.22,56.3,12.39,43.91,37.16,6.44,False,0.0,43.91,0.31
102110,2024-11-05,Alberta,Partner,Enterprise,Makeup,Mascara,6,40.02,0.23,240.12,55.23,184.89,156.08,0.15,False,0.0,184.89,28.66
101820,2024-11-05,Alberta,Online,Consumer,Makeup,Mascara,4,33.28,0.19,133.12,25.29,107.83,85.2,9.47,False,0.0,107.83,13.16
102197,2024-11-05,Saskatchewan,Online,Enterprise,Body Care,Body Wash,11,51.39,0.14,565.29,79.14,486.15,293.95,5.77,False,0.0,486.15,186.43
102408,2024-11-05,Ontario,Retail,SMB,Suncare,SPF 50,6,81.2,0.09,487.2,43.85,443.35,224.11,3.49,False,0.0,443.35,215.75
102400,2024-11-05,British Columbia,Retail,SMB,Haircare,Conditioner,8,59.99,0.19,479.92,91.18,388.74,235.16,4.69,False,0.0,388.74,148.89
100067,2024-11-05,Saskatchewan,Partner,Enterprise,Suncare,After Sun Gel,2,112.61,0.11,225.22,24.77,200.45,135.13,9.2,False,0.0,200.45,56.12
101434,2024-11-06,Ontario,Partner,Consumer,Suncare,After Sun Gel,1,96.82,0.16,96.82,15.49,81.33,49.38,6.48,False,0.0,81.33,25.47
102061,2024-11-06,Atlantic,Retail,Consumer,Suncare,After Sun Gel,8,10.48,0.0,83.84,0.0,83.84,47.79,2.9,False,0.0,83.84,33.15
101279,2024-11-06,Atlantic,Retail,SMB,Fragrance,Body Mist,13,46.9,0.15,609.7,91.45,518.25,304.85,2.21,False,0.0,518.25,211.19
100424,2024-11-06,Ontario,Online,Enterprise,Fragrance,Eau de Toilette,8,63.36,0.06,506.88,30.41,476.47,258.51,7.61,False,0.0,476.47,210.35
102366,2024-11-06,Atlantic,Online,Consumer,Body Care,Body Wash,6,12.18,0.27,73.08,19.73,53.35,48.23,0.46,False,0.0,53.35,4.66
100957,2024-11-06,Quebec,Partner,SMB,Makeup,Foundation,7,114.13,0.09,798.91,71.9,727.01,511.3,2.89,False,0.0,727.01,212.82
102317,2024-11-06,Manitoba,Online,SMB,Haircare,Shampoo,11,20.59,0.15,226.49,33.97,192.52,147.22,1.32,False,0.0,192.52,43.98
101495,2024-11-06,Ontario,Retail,Enterprise,Haircare,Shampoo,13,115.49,0.19,1501.37,285.26,1216.11,765.7,4.32,False,0.0,1216.11,446.09
100741,2024-11-06,Ontario,Partner,SMB,Fragrance,Eau de Toilette,7,65.5,0.04,458.5,18.34,440.16,220.08,3.85,False,0.0,440.16,216.23
100653,2024-11-07,Ontario,Online,Consumer,Suncare,After Sun Gel,6,40.02,0.0,240.12,0.0,240.12,165.68,6.04,False,0.0,240.12,68.4
102191,2024-11-07,Quebec,Retail,SMB,Body Care,Body Lotion,7,106.81,0.19,747.67,142.06,605.61,396.27,4.17,False,0.0,605.61,205.17
101899,2024-11-07,Quebec,Partner,Consumer,Suncare,After Sun Gel,5,39.04,0.15,195.2,29.28,165.92,115.17,5.28,False,0.0,165.92,45.47
102710,2024-11-07,Alberta,Online,Consumer,Suncare,SPF 50,7,19.95,0.16,139.65,22.34,117.31,92.17,9.85,False,0.0,117.31,15.29
102004,2024-11-07,Quebec,Online,Enterprise,Body Care,Body Lotion,6,117.12,0.12,702.72,84.33,618.39,477.85,6.78,True,494.71,123.68,-360.95
100895,2024-11-07,Alberta,Partner,SMB,Makeup,Mascara,6,119.5,0.14,717.0,100.38,616.62,437.37,7.66,False,0.0,616.62,171.59
100716,2024-11-07,Atlantic,Partner,SMB,Skincare,Hydrating Serum,9,64.32,0.1,578.88,57.89,520.99,260.5,0.74,False,0.0,520.99,259.75
101396,2024-11-07,Ontario,Retail,Consumer,Skincare,Toner,4,12.7,0.1,50.8,5.08,45.72,25.91,8.4,False,0.0,45.72,11.41
102880,2024-11-08,Manitoba,Online,SMB,Body Care,Body Wash,2,99.99,0.11,199.98,22.0,177.98,139.99,6.53,True,142.38,35.6,-110.92
101255,2024-11-08,Alberta,Online,SMB,Haircare,Shampoo,11,110.99,0.0,1220.89,0.0,1220.89,793.58,2.11,False,0.0,1220.89,425.2
101165,2024-11-08,Saskatchewan,Retail,Consumer,Fragrance,Eau de Parfum,8,24.11,0.09,192.88,17.36,175.52,115.73,3.01,False,0.0,175.52,56.78
101356,2024-11-08,British Columbia,Partner,Consumer,Suncare,SPF 30,3,9.97,0.04,29.91,1.2,28.71,14.36,5.36,False,0.0,28.71,8.99
102777,2024-11-08,Quebec,Retail,Consumer,Makeup,Lipstick,8,102.08,0.18,816.64,147.0,669.64,408.32,0.02,False,0.0,669.64,261.3
102827,2024-11-08,British Columbia,Partner,Enterprise,Makeup,Blush,12,14.84,0.0,178.08,0.0,178.08,101.51,7.18,False,0.0,178.08,69.39
100779,2024-11-08,Quebec,Partner,Consumer,Makeup,Foundation,10,69.58,0.08,695.8,55.66,640.14,424.44,1.23,False,0.0,640.14,214.47
101173,2024-11-08,British Columbia,Partner,Enterprise,Skincare,Hydrating Serum,3,79.11,0.09,237.33,21.36,215.97,159.01,9.3,False,0.0,215.97,47.66
101560,2024-11-08,Quebec,Partner,SMB,Haircare,Hair Oil,14,84.53,0.1,1183.42,118.34,1065.08,579.88,6.47,False,0.0,1065.08,478.73
101993,2024-11-08,Atlantic,Partner,SMB,Haircare,Shampoo,8,47.96,0.13,383.68,49.88,333.8,191.84,4.9,False,0.0,333.8,137.06
100381,2024-11-08,Manitoba,Partner,SMB,Fragrance,Eau de Parfum,12,68.31,0.01,819.72,8.2,811.52,409.86,9.24,False,0.0,811.52,392.42
102531,2024-11-09,Atlantic,Retail,SMB,Suncare,After Sun Gel,9,87.63,0.15,788.67,118.3,670.37,465.32,9.03,False,0.0,670.37,196.02
101658,2024-11-09,Saskatchewan,Partner,Consumer,Haircare,Conditioner,14,115.36,0.15,1615.04,242.26,1372.78,1098.23,1.91,False,0.0,1372.78,272.64
102560,2024-11-09,Manitoba,Retail,Consumer,Body Care,Scrub,6,41.42,0.23,248.52,57.16,191.36,136.69,4.85,False,0.0,191.36,49.82
100024,2024-11-09,Saskatchewan,Online,SMB,Makeup,Mascara,2,10.24,0.12,20.48,2.46,18.02,11.67,3.38,False,0.0,18.02,2.97
100402,2024-11-09,Ontario,Retail,Enterprise,Skincare,Cleanser,12,8.07,0.11,96.84,10.65,86.19,64.88,3.92,False,0.0,86.19,17.39
102759,2024-11-09,Ontario,Partner,Consumer,Body Care,Body Lotion,3,90.47,0.0,271.41,0.0,271.41,160.13,7.19,False,0.0,271.41,104.09
102882,2024-11-09,Quebec,Retail,Consumer,Fragrance,Eau de Toilette,12,33.68,0.03,404.16,12.12,392.04,270.79,1.85,False,0.0,392.04,119.4
101867,2024-11-09,Ontario,Retail,Consumer,Suncare,SPF 30,11,80.49,0.19,885.39,168.22,717.17,433.84,8.89,False,0.0,717.17,274.44
102487,2024-11-09,Atlantic,Online,Consumer,Suncare,SPF 50,3,13.36,0.08,40.08,3.21,36.87,26.05,0.52,False,0.0,36.87,10.3
102699,2024-11-09,Ontario,Retail,SMB,Haircare,Hair Oil,1,91.45,0.08,91.45,7.32,84.13,53.04,5.78,False,0.0,84.13,25.31
100534,2024-11-09,British Columbia,Retail,SMB,Makeup,Lipstick,9,114.49,0.0,1030.41,0.0,1030.41,587.33,3.65,False,0.0,1030.41,439.43
100190,2024-11-10,Saskatchewan,Partner,SMB,Makeup,Mascara,6,64.4,0.11,386.4,42.5,343.9,204.79,0.68,False,0.0,343.9,138.43
102612,2024-11-10,Saskatchewan,Partner,Enterprise,Body Care,Scrub,5,21.94,0.09,109.7,9.87,99.83,62.53,3.53,False,0.0,99.83,33.77
101469,2024-11-10,Saskatchewan,Online,Enterprise,Body Care,Body Lotion,3,41.76,0.21,125.28,26.31,98.97,81.43,0.28,False,0.0,98.97,17.26
100941,2024-11-10,Manitoba,Partner,Enterprise,Makeup,Blush,2,75.06,0.19,150.12,28.52,121.6,97.58,7.86,False,0.0,121.6,16.16
100735,2024-11-10,Saskatchewan,Partner,Enterprise,Haircare,Shampoo,3,85.37,0.15,256.11,38.42,217.69,145.98,2.9,True,174.15,43.54,-105.34
100695,2024-11-11,Atlantic,Retail,Consumer,Skincare,Cleanser,11,19.15,0.08,210.65,16.85,193.8,111.64,0.74,False,0.0,193.8,81.42
102833,2024-11-11,Quebec,Online,Consumer,Makeup,Foundation,9,35.94,0.18,323.46,58.22,265.24,197.31,5.48,False,0.0,265.24,62.45
101613,2024-11-11,Atlantic,Online,Consumer,Suncare,SPF 30,2,73.66,0.23,147.32,33.88,113.44,100.18,3.43,False,0.0,113.44,9.83
101777,2024-11-11,Saskatchewan,Online,Enterprise,Body Care,Body Lotion,3,48.73,0.22,146.19,32.16,114.03,84.79,9.65,False,0.0,114.03,19.59
101142,2024-11-11,Ontario,Partner,Enterprise,Haircare,Hair Oil,9,46.61,0.13,419.49,54.53,364.96,230.72,7.01,False,0.0,364.96,127.23
100380,2024-11-11,Saskatchewan,Partner,Consumer,Skincare,Moisturizer,12,66.08,0.07,792.96,55.51,737.45,420.27,6.36,False,0.0,737.45,310.82
100049,2024-11-11,Quebec,Partner,Consumer,Fragrance,Eau de Parfum,6,28.54,0.29,171.24,49.66,121.58,119.87,9.65,False,0.0,121.58,-7.94
102985,2024-11-11,Quebec,Retail,SMB,Fragrance,Eau de Parfum,4,100.44,0.12,401.76,48.21,353.55,265.16,5.97,False,0.0,353.55,82.42
102427,2024-11-11,Saskatchewan,Retail,SMB,Makeup,Foundation,1,11.9,0.09,11.9,1.07,10.83,6.19,8.02,False,0.0,10.83,-3.38
102118,2024-11-11,British Columbia,Partner,SMB,Body Care,Body Wash,5,96.97,0.03,484.85,14.55,470.3,256.97,3.28,False,0.0,470.3,210.05
101958,2024-11-11,Saskatchewan,Partner,Enterprise,Makeup,Lipstick,14,110.15,0.27,1542.1,416.37,1125.73,894.42,4.3,False,0.0,1125.73,227.01
102284,2024-11-11,Alberta,Partner,SMB,Body Care,Scrub,11,90.67,0.09,997.37,89.76,907.61,638.32,7.39,False,0.0,907.61,261.9
101041,2024-11-11,Alberta,Partner,Consumer,Skincare,Moisturizer,7,21.81,0.15,152.67,22.9,129.77,102.29,9.25,False,0.0,129.77,18.23
102370,2024-11-11,Quebec,Online,Enterprise,Skincare,Toner,5,30.56,0.11,152.8,16.81,135.99,80.98,6.9,False,0.0,135.99,48.11
100661,2024-11-12,British Columbia,Online,Enterprise,Makeup,Mascara,4,10.57,0.16,42.28,6.76,35.52,21.99,6.26,False,0.0,35.52,7.27
100847,2024-11-12,Atlantic,Retail,Enterprise,Skincare,Cleanser,7,39.99,0.14,279.93,39.19,240.74,153.96,7.79,False,0.0,240.74,78.99
101846,2024-11-12,Atlantic,Retail,SMB,Haircare,Conditioner,4,63.79,0.24,255.16,61.24,193.92,125.03,8.32,False,0.0,193.92,60.57
100323,2024-11-12,Saskatchewan,Online,SMB,Suncare,SPF 50,7,35.65,0.0,249.55,0.0,249.55,114.79,7.73,False,0.0,249.55,127.03
100647,2024-11-12,Manitoba,Online,Enterprise,Skincare,Cleanser,10,31.57,0.15,315.7,47.36,268.34,157.85,9.06,False,0.0,268.34,101.43
101861,2024-11-13,Ontario,Retail,SMB,Fragrance,Eau de Toilette,8,33.4,0.1,267.2,26.72,240.48,184.37,7.94,False,0.0,240.48,48.17
100196,2024-11-13,Saskatchewan,Online,Enterprise,Fragrance,Eau de Toilette,8,11.85,0.17,94.8,16.12,78.68,63.52,6.3,False,0.0,78.68,8.86
101509,2024-11-13,Atlantic,Online,SMB,Fragrance,Eau de Parfum,10,29.05,0.1,290.5,29.05,261.45,153.96,9.4,False,0.0,261.45,98.09
101437,2024-11-13,Atlantic,Online,SMB,Suncare,After Sun Gel,1,46.7,0.07,46.7,3.27,43.43,21.02,3.3,False,0.0,43.43,19.11
101621,2024-11-13,Manitoba,Online,Enterprise,Fragrance,Eau de Parfum,8,40.7,0.07,325.6,22.79,302.81,198.62,3.46,False,0.0,302.81,100.73
100441,2024-11-13,Alberta,Retail,SMB,Suncare,SPF 30,5,54.67,0.38,273.35,103.87,169.48,131.21,1.57,False,0.0,169.48,36.7
101957,2024-11-13,Saskatchewan,Retail,Enterprise,Makeup,Foundation,11,95.9,0.13,1054.9,137.14,917.76,601.29,7.99,False,0.0,917.76,308.48
101024,2024-11-13,Alberta,Partner,Consumer,Skincare,Moisturizer,1,107.17,0.04,107.17,4.29,102.88,70.73,9.25,False,0.0,102.88,22.9
101859,2024-11-13,Alberta,Retail,Enterprise,Haircare,Hair Oil,6,17.12,0.0,102.72,0.0,102.72,67.8,1.14,False,0.0,102.72,33.78
100953,2024-11-13,Alberta,Retail,Enterprise,Skincare,Hydrating Serum,6,101.82,0.11,610.92,67.2,543.72,299.35,6.33,False,0.0,543.72,238.04
100183,2024-11-13,Alberta,Online,SMB,Skincare,Toner,11,13.82,0.0,152.02,0.0,152.02,83.61,1.28,False,0.0,152.02,67.13
101221,2024-11-13,British Columbia,Retail,SMB,Haircare,Shampoo,12,109.55,0.14,1314.6,184.04,1130.56,591.57,9.85,False,0.0,1130.56,529.14
101238,2024-11-14,Quebec,Online,Enterprise,Body Care,Body Lotion,1,49.97,0.11,49.97,5.5,44.47,25.98,9.87,False,0.0,44.47,8.62
101691,2024-11-14,Ontario,Online,Consumer,Suncare,After Sun Gel,4,79.45,0.06,317.8,19.07,298.73,187.5,4.2,False,0.0,298.73,107.03
102936,2024-11-14,Alberta,Retail,SMB,Fragrance,Eau de Toilette,6,77.16,0.06,462.96,27.78,435.18,314.81,8.6,False,0.0,435.18,111.77
100870,2024-11-14,Manitoba,Online,SMB,Suncare,After Sun Gel,3,43.85,0.27,131.55,35.52,96.03,89.45,2.7,False,0.0,96.03,3.88
102752,2024-11-14,Quebec,Retail,Consumer,Haircare,Shampoo,14,116.9,0.01,1636.6,16.37,1620.23,1112.89,8.24,False,0.0,1620.23,499.1
102771,2024-11-14,British Columbia,Retail,Consumer,Haircare,Hair Oil,8,10.61,0.15,84.88,12.73,72.15,44.14,7.67,False,0.0,72.15,20.34
101167,2024-11-14,Saskatchewan,Online,Consumer,Haircare,Hair Oil,9,79.53,0.11,715.77,78.73,637.04,350.73,8.58,False,0.0,637.04,277.73
101538,2024-11-14,Ontario,Partner,SMB,Skincare,Hydrating Serum,12,96.96,0.07,1163.52,81.45,1082.07,651.57,9.59,False,0.0,1082.07,420.91
100434,2024-11-14,Saskatchewan,Partner,Consumer,Fragrance,Eau de Parfum,4,108.69,0.22,434.76,95.65,339.11,282.59,5.91,False,0.0,339.11,50.61
101014,2024-11-14,Saskatchewan,Partner,Consumer,Body Care,Scrub,12,94.69,0.12,1136.28,136.35,999.93,727.22,5.53,False,0.0,999.93,267.18
101789,2024-11-14,Quebec,Partner,Enterprise,Haircare,Conditioner,3,47.37,0.11,142.11,15.63,126.48,81.0,5.91,True,101.18,25.3,-61.61
101755,2024-11-15,British Columbia,Retail,SMB,Fragrance,Eau de Toilette,9,117.01,0.08,1053.09,84.25,968.84,610.79,7.73,False,0.0,968.84,350.32
102813,2024-11-15,Alberta,Retail,Consumer,Fragrance,Eau de Parfum,14,25.05,0.17,350.7,59.62,291.08,178.86,4.5,False,0.0,291.08,107.72
100996,2024-11-15,Ontario,Online,Enterprise,Makeup,Blush,2,114.39,0.0,228.78,0.0,228.78,128.12,7.96,False,0.0,228.78,92.7
101034,2024-11-15,Alberta,Retail,Consumer,Suncare,SPF 50,7,12.12,0.15,84.84,12.73,72.11,54.3,9.56,False,0.0,72.11,8.25
102686,2024-11-15,Atlantic,Partner,Enterprise,Skincare,Moisturizer,3,73.43,0.17,220.29,37.45,182.84,107.94,7.49,False,0.0,182.84,67.41
102251,2024-11-15,Saskatchewan,Partner,Consumer,Fragrance,Eau de Toilette,12,24.99,0.09,299.88,26.99,272.89,152.94,2.25,False,0.0,272.89,117.7
100040,2024-11-15,Saskatchewan,Partner,Consumer,Makeup,Mascara,14,44.86,0.0,628.04,0.0,628.04,408.23,6.15,False,0.0,628.04,213.66
100939,2024-11-15,Quebec,Retail,Enterprise,Haircare,Conditioner,14,80.25,0.07,1123.5,78.65,1044.85,606.69,3.55,False,0.0,1044.85,434.61
102572,2024-11-15,British Columbia,Online,Consumer,Body Care,Body Lotion,7,41.59,0.04,291.13,11.65,279.48,165.94,9.5,False,0.0,279.48,104.04
101800,2024-11-15,Manitoba,Partner,Consumer,Skincare,Hydrating Serum,8,31.69,0.15,253.52,38.03,215.49,129.3,2.01,False,0.0,215.49,84.18
101032,2024-11-15,Saskatchewan,Retail,Enterprise,Body Care,Body Lotion,7,112.67,0.03,788.69,23.66,765.03,362.8,0.74,False,0.0,765.03,401.49
100620,2024-11-16,British Columbia,Partner,Enterprise,Skincare,Toner,7,58.51,0.16,409.57,65.53,344.04,241.65,0.55,False,0.0,344.04,101.84
102339,2024-11-16,Manitoba,Retail,Enterprise,Fragrance,Eau de Toilette,8,102.3,0.16,818.4,130.94,687.46,409.2,0.98,False,0.0,687.46,277.28
101254,2024-11-16,Quebec,Partner,SMB,Makeup,Blush,9,45.5,0.01,409.5,4.1,405.4,257.98,4.72,False,0.0,405.4,142.7
100385,2024-11-16,Atlantic,Online,SMB,Makeup,Blush,12,92.89,0.07,1114.68,78.03,1036.65,579.63,6.57,False,0.0,1036.65,450.45
101013,2024-11-16,Alberta,Retail,Enterprise,Suncare,SPF 30,10,85.92,0.16,859.2,137.47,721.73,532.7,2.75,False,0.0,721.73,186.28
102405,2024-11-16,Manitoba,Partner,Consumer,Haircare,Shampoo,12,69.55,0.08,834.6,66.77,767.83,567.53,0.06,False,0.0,767.83,200.24
100391,2024-11-17,Saskatchewan,Online,SMB,Fragrance,Body Mist,9,22.4,0.05,201.6,10.08,191.52,92.74,3.62,False,0.0,191.52,95.16
101091,2024-11-17,Atlantic,Retail,Consumer,Makeup,Blush,1,18.69,0.04,18.69,0.75,17.94,8.6,1.77,False,0.0,17.94,7.57
100967,2024-11-17,Saskatchewan,Online,SMB,Skincare,Cleanser,14,56.11,0.14,785.54,109.98,675.56,518.46,9.31,False,0.0,675.56,147.79
102361,2024-11-18,Alberta,Retail,Consumer,Haircare,Hair Oil,11,72.66,0.11,799.26,87.92,711.34,447.59,4.94,False,0.0,711.34,258.81
101593,2024-11-18,Saskatchewan,Retail,Consumer,Makeup,Blush,11,9.6,0.13,105.6,13.73,91.87,57.02,8.6,False,0.0,91.87,26.25
101625,2024-11-18,Ontario,Online,Consumer,Fragrance,Eau de Parfum,9,20.85,0.11,187.65,20.64,167.01,91.95,9.01,False,0.0,167.01,66.05
100512,2024-11-18,Atlantic,Online,Consumer,Body Care,Body Lotion,2,37.4,0.1,74.8,7.48,67.32,43.38,8.97,False,0.0,67.32,14.97
102256,2024-11-18,Manitoba,Online,Consumer,Skincare,Moisturizer,6,86.1,0.34,516.6,175.64,340.96,289.3,6.14,False,0.0,340.96,45.52
100351,2024-11-18,Manitoba,Online,Consumer,Skincare,Hydrating Serum,9,72.66,0.18,653.94,117.71,536.23,333.51,5.68,False,0.0,536.23,197.04
101257,2024-11-18,Atlantic,Partner,Consumer,Makeup,Foundation,7,39.16,0.25,274.12,68.53,205.59,137.06,2.26,True,164.47,41.12,-98.2
100358,2024-11-18,Saskatchewan,Retail,Consumer,Suncare,SPF 50,1,63.19,0.17,63.19,10.74,52.45,35.39,4.02,True,41.96,10.49,-28.92
100221,2024-11-19,Atlantic,Online,Consumer,Haircare,Conditioner,12,82.69,0.12,992.28,119.07,873.21,545.75,3.9,True,698.57,174.64,-375.01
102097,2024-11-19,Alberta,Retail,Enterprise,Haircare,Hair Mask,12,111.31,0.22,1335.72,293.86,1041.86,694.57,9.23,False,0.0,1041.86,338.06
101111,2024-11-19,Quebec,Partner,Consumer,Makeup,Foundation,8,21.09,0.07,168.72,11.81,156.91,82.67,4.2,False,0.0,156.91,70.04
102161,2024-11-19,Manitoba,Online,SMB,Haircare,Hair Oil,9,44.49,0.19,400.41,76.08,324.33,208.21,8.6,False,0.0,324.33,107.52
100985,2024-11-19,Manitoba,Online,SMB,Skincare,Toner,5,11.13,0.06,55.65,3.34,52.31,27.27,4.54,False,0.0,52.31,20.5
102585,2024-11-19,Saskatchewan,Retail,Consumer,Makeup,Mascara,10,109.61,0.11,1096.1,120.57,975.53,690.54,2.84,False,0.0,975.53,282.15
101700,2024-11-19,British Columbia,Online,Consumer,Fragrance,Eau de Toilette,7,102.27,0.08,715.89,57.27,658.62,479.65,4.18,False,0.0,658.62,174.79
101145,2024-11-19,Alberta,Retail,Consumer,Body Care,Body Lotion,14,63.12,0.11,883.68,97.2,786.48,406.49,3.03,True,629.18,157.3,-252.22
101524,2024-11-19,British Columbia,Online,SMB,Fragrance,Body Mist,8,46.44,0.03,371.52,11.15,360.37,208.05,5.09,False,0.0,360.37,147.23
100496,2024-11-20,Atlantic,Retail,SMB,Makeup,Mascara,10,32.16,0.19,321.6,61.1,260.5,202.61,8.79,False,0.0,260.5,49.1
102794,2024-11-20,Ontario,Retail,SMB,Body Care,Body Wash,11,109.17,0.19,1200.87,228.17,972.7,588.43,0.6,False,0.0,972.7,383.67
100487,2024-11-20,Ontario,Online,Enterprise,Haircare,Hair Oil,8,108.1,0.23,864.8,198.9,665.9,389.16,7.13,False,0.0,665.9,269.61
101955,2024-11-20,Alberta,Online,SMB,Suncare,SPF 50,11,107.94,0.21,1187.34,249.34,938.0,534.3,1.86,False,0.0,938.0,401.84
100228,2024-11-20,British Columbia,Online,Enterprise,Suncare,SPF 50,13,26.1,0.06,339.3,20.36,318.94,227.33,3.38,False,0.0,318.94,88.23
102021,2024-11-20,Atlantic,Online,Consumer,Skincare,Moisturizer,3,69.32,0.07,207.96,14.56,193.4,116.46,5.28,False,0.0,193.4,71.66
102299,2024-11-21,Saskatchewan,Online,Consumer,Skincare,Moisturizer,2,104.35,0.19,208.7,39.65,169.05,121.05,2.84,False,0.0,169.05,45.16
101339,2024-11-21,Atlantic,Online,Consumer,Fragrance,Body Mist,5,57.7,0.09,288.5,25.96,262.54,193.3,8.66,False,0.0,262.54,60.58
